Choice8,Stimulus,Choice5,Choice6,Choice7,Choice1,Choice2,Choice3,Choice4,Corr,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,StartPractice.keys,StartPractice.rt,GetReadyResp.keys,GetReadyResp.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,Participant ID,date,expName,session,frameRate,
,,,,,,,,,,,,,,return,0.306251049042,,,,,,9999999,2018_Nov_06_2037,Matrices,01,59.9944787338,
,,,,,,,,,,,,,,,,return,0.369619131088,,,,9999999,2018_Nov_06_2037,Matrices,01,59.9944787338,
../../MatricesImages/AltBMatrix1Choice8.bmp,../../MatricesImages/AltBMatrix1.bmp,../../MatricesImages/AltBMatrix1Choice5.bmp,../../MatricesImages/AltBMatrix1Choice6.bmp,../../MatricesImages/AltBMatrix1Choice7.bmp,../../MatricesImages/AltBMatrix1Choice1.bmp,../../MatricesImages/AltBMatrix1Choice2.bmp,../../MatricesImages/AltBMatrix1Choice3.bmp,../../MatricesImages/AltBMatrix1Choice4.bmp,2,0,0,0,0,,,,,5,0,2.4241631031,9999999,2018_Nov_06_2037,Matrices,01,59.9944787338,
