trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,date,frameRate,expName,session,participant,
0,0,0,0,left,0.86449098587,2020_Aug_18_1652,None,ResponseTimeTest,001,VM,
1,0,1,0,left,107.800225019,2020_Aug_18_1652,None,ResponseTimeTest,001,VM,
2,0,2,0,left,0.691068887711,2020_Aug_18_1652,None,ResponseTimeTest,001,VM,
3,0,3,0,left,1.02830290794,2020_Aug_18_1652,None,ResponseTimeTest,001,VM,
4,0,4,0,left,0.948823928833,2020_Aug_18_1652,None,ResponseTimeTest,001,VM,
5,0,5,0,left,2.30019116402,2020_Aug_18_1652,None,ResponseTimeTest,001,VM,
