key_resp_2.keys,key_resp_2.rt,date,expName,frameRate,ParticipantID,
5,1.71846079826,2018_Mar_14_2123,LexicalDecision,60.0463557482,99999999,
,,2018_Mar_14_2123,LexicalDecision,60.0463557482,99999999,
,,2018_Mar_14_2123,LexicalDecision,60.0463557482,99999999,
,,2018_Mar_14_2123,LexicalDecision,60.0463557482,99999999,
,,2018_Mar_14_2123,LexicalDecision,60.0463557482,99999999,
,,2018_Mar_14_2123,LexicalDecision,60.0463557482,99999999,
,,2018_Mar_14_2123,LexicalDecision,60.0463557482,99999999,
,,2018_Mar_14_2123,LexicalDecision,60.0463557482,99999999,
,,2018_Mar_14_2123,LexicalDecision,60.0463557482,99999999,
,,2018_Mar_14_2123,LexicalDecision,60.0463557482,99999999,
,,2018_Mar_14_2123,LexicalDecision,60.0463557482,99999999,
,,2018_Mar_14_2123,LexicalDecision,60.0463557482,99999999,
