key_resp_2.keys,key_resp_2.rt,date,expName,frameRate,ParticipantID,
5,1.30050301552,2018_Mar_14_2146,LexicalDecision,60.059683027,99999999,
,,2018_Mar_14_2146,LexicalDecision,60.059683027,99999999,
,,2018_Mar_14_2146,LexicalDecision,60.059683027,99999999,
,,2018_Mar_14_2146,LexicalDecision,60.059683027,99999999,
,,2018_Mar_14_2146,LexicalDecision,60.059683027,99999999,
,,2018_Mar_14_2146,LexicalDecision,60.059683027,99999999,
,,2018_Mar_14_2146,LexicalDecision,60.059683027,99999999,
,,2018_Mar_14_2146,LexicalDecision,60.059683027,99999999,
,,2018_Mar_14_2146,LexicalDecision,60.059683027,99999999,
,,2018_Mar_14_2146,LexicalDecision,60.059683027,99999999,
,,2018_Mar_14_2146,LexicalDecision,60.059683027,99999999,
,,2018_Mar_14_2146,LexicalDecision,60.059683027,99999999,
,,2018_Mar_14_2146,LexicalDecision,60.059683027,99999999,
